pais,iso3c,fecha_resultado,departamento,provincia,distrito,n,n_acum
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,CAYMA,2,15
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,CERRO COLORADO,11,26
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,JACOBO HUNTER,1,27
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,2,29
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,MIRAFLORES,1,30
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,PAUCARPATA,7,37
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,SACHACA,1,38
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,SOCABAYA,1,39
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,UCHUMAYO,1,40
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,YANAHUARA,2,42
Peru,PER,2020-05-04,AREQUIPA,AREQUIPA,YURA,2,44
Peru,PER,2020-05-04,AREQUIPA,CAMANA,CAMANA,1,1
Peru,PER,2020-05-04,AREQUIPA,CARAVELI,ATICO,1,1
Peru,PER,2020-05-04,AREQUIPA,ISLAY,MOLLENDO,1,1
Peru,PER,2020-05-04,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES D.,1,1
Peru,PER,2020-05-04,AYACUCHO,HUAMANGA,AYACUCHO,16,17
Peru,PER,2020-05-04,AYACUCHO,HUAMANGA,CARMEN ALTO,2,19
Peru,PER,2020-05-04,AYACUCHO,HUAMANGA,JESUS NAZARENO,2,21
Peru,PER,2020-05-04,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,1,22
Peru,PER,2020-05-04,AYACUCHO,HUANTA,HUAMANGUILLA,1,1
Peru,PER,2020-05-04,AYACUCHO,VICTOR FAJARDO,SARHUA,2,2
Peru,PER,2020-05-04,CAJAMARCA,CHOTA,CHIGUIRIP,1,1
Peru,PER,2020-05-04,CAJAMARCA,CHOTA,CHOTA,1,2
Peru,PER,2020-05-04,CAJAMARCA,HUALGAYOC,BAMBAMARCA,3,3
Peru,PER,2020-05-04,CAJAMARCA,JAEN,JAEN,2,2
Peru,PER,2020-05-04,CAJAMARCA,JAEN,POMAHUACA,4,6
Peru,PER,2020-05-04,CAJAMARCA,JAEN,SAN FELIPE,1,7
Peru,PER,2020-05-04,CALLAO,CALLAO,BELLAVISTA,10,10
Peru,PER,2020-05-04,CALLAO,CALLAO,CALLAO,124,134
Peru,PER,2020-05-04,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,9,143
Peru,PER,2020-05-04,CALLAO,CALLAO,LA PERLA,5,148
Peru,PER,2020-05-04,CALLAO,CALLAO,MI PERU,2,150
Peru,PER,2020-05-04,CALLAO,CALLAO,VENTANILLA,32,182
Peru,PER,2020-05-04,CUSCO,CUSCO,CUSCO,3,3
Peru,PER,2020-05-04,CUSCO,CUSCO,SANTIAGO,3,6
Peru,PER,2020-05-04,CUSCO,LA CONVENCION,OCOBAMBA,1,1
Peru,PER,2020-05-04,HUANCAVELICA,ANGARAES,LIRCAY,1,1
Peru,PER,2020-05-04,HUANCAVELICA,HUANCAVELICA,ASCENSION,1,1
Peru,PER,2020-05-04,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,2
Peru,PER,2020-05-04,HUANUCO,AMBO,AMBO,2,2
Peru,PER,2020-05-04,HUANUCO,HUANUCO,AMARILIS,2,2
Peru,PER,2020-05-04,HUANUCO,PACHITEA,PANAO,1,1
Peru,PER,2020-05-04,HUANUCO,PUERTO INCA,PUERTO INCA,1,1
Peru,PER,2020-05-04,ICA,CHINCHA,CHINCHA ALTA,20,20
Peru,PER,2020-05-04,ICA,CHINCHA,EL CARMEN,1,21
Peru,PER,2020-05-04,ICA,CHINCHA,GROCIO PRADO,1,22
Peru,PER,2020-05-04,ICA,CHINCHA,PUEBLO NUEVO,5,27
Peru,PER,2020-05-04,ICA,CHINCHA,SUNAMPE,5,32
Peru,PER,2020-05-04,ICA,ICA,ICA,16,16
Peru,PER,2020-05-04,ICA,ICA,LA TINGUIÑA,1,17
Peru,PER,2020-05-04,ICA,ICA,PUEBLO NUEVO,1,18
Peru,PER,2020-05-04,ICA,ICA,SANTIAGO,1,19
Peru,PER,2020-05-04,ICA,ICA,SUBTANJALLA,1,20
Peru,PER,2020-05-04,ICA,ICA,TATE,1,21
Peru,PER,2020-05-04,ICA,NAZCA,MARCONA,2,2
Peru,PER,2020-05-04,ICA,PALPA,PALPA,1,1
Peru,PER,2020-05-04,ICA,PALPA,RIO GRANDE,1,2
Peru,PER,2020-05-04,ICA,PISCO,PISCO,5,5
Peru,PER,2020-05-04,ICA,PISCO,SAN CLEMENTE,1,6
Peru,PER,2020-05-04,JUNIN,CHANCHAMAYO,CHANCHAMAYO,6,6
Peru,PER,2020-05-04,JUNIN,CHUPACA,HUAMANCACA CHICO,1,1
Peru,PER,2020-05-04,JUNIN,HUANCAYO,EL TAMBO,8,8
Peru,PER,2020-05-04,JUNIN,HUANCAYO,HUANCAN,2,10
Peru,PER,2020-05-04,JUNIN,HUANCAYO,HUANCAYO,1,11
Peru,PER,2020-05-04,JUNIN,HUANCAYO,HUAYUCACHI,2,13
Peru,PER,2020-05-04,JUNIN,HUANCAYO,PILCOMAYO,2,15
Peru,PER,2020-05-04,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,1,16
Peru,PER,2020-05-04,JUNIN,HUANCAYO,SAPALLANGA,1,17
Peru,PER,2020-05-04,JUNIN,JAUJA,HUERTAS,2,2
Peru,PER,2020-05-04,JUNIN,JAUJA,JAUJA,2,4
Peru,PER,2020-05-04,JUNIN,JAUJA,YAUYOS,1,5
Peru,PER,2020-05-04,JUNIN,JUNIN,JUNIN,3,3
Peru,PER,2020-05-04,JUNIN,SATIPO,RIO NEGRO,1,1
Peru,PER,2020-05-04,JUNIN,TARMA,PALCA,1,1
Peru,PER,2020-05-04,JUNIN,TARMA,SAN PEDRO DE CAJAS,1,2
Peru,PER,2020-05-04,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,1,1
Peru,PER,2020-05-04,LA LIBERTAD,CHEPEN,CHEPEN,1,1
Peru,PER,2020-05-04,LA LIBERTAD,EN INVESTIGACIÓN,EN INVESTIGACIÓN,7,7
Peru,PER,2020-05-04,LA LIBERTAD,PACASMAYO,GUADALUPE,1,1
Peru,PER,2020-05-04,LA LIBERTAD,PATAZ,HUANCASPATA,1,1
Peru,PER,2020-05-04,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1,1
Peru,PER,2020-05-04,LA LIBERTAD,TRUJILLO,EL PORVENIR,11,11
Peru,PER,2020-05-04,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,9,20
Peru,PER,2020-05-04,LA LIBERTAD,TRUJILLO,HUANCHACO,11,31
Peru,PER,2020-05-04,LA LIBERTAD,TRUJILLO,LA ESPERANZA,14,45
Peru,PER,2020-05-04,LA LIBERTAD,TRUJILLO,SALAVERRY,1,46
Peru,PER,2020-05-04,LA LIBERTAD,TRUJILLO,TRUJILLO,53,99
Peru,PER,2020-05-04,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,3,102
Peru,PER,2020-05-04,LA LIBERTAD,VIRU,GUADALUPITO,3,3
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,CAYALTI,2,2
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,CHICLAYO,95,97
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,1,98
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,ETEN,1,99
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,3,102
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,31,133
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,LA VICTORIA,10,143
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,MONSEFU,1,144
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,PATAPO,1,145
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,PICSI,4,149
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,PIMENTEL,7,156
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,POMALCA,7,163
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,REQUE,2,165
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,SANTA ROSA,1,166
Peru,PER,2020-05-04,LAMBAYEQUE,CHICLAYO,TUMAN,1,167
Peru,PER,2020-05-04,LAMBAYEQUE,EN INVESTIGACIÓN,EN INVESTIGACIÓN,1,1
Peru,PER,2020-05-04,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,52,52
Peru,PER,2020-05-04,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,2,54
Peru,PER,2020-05-04,LAMBAYEQUE,FERREÑAFE,PITIPO,2,56
Peru,PER,2020-05-04,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,25,81
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,2,2
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,3,5
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,19,24
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,6,30
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,MORROPE,2,32
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,8,40
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,OLMOS,1,41
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,PACORA,4,45
Peru,PER,2020-05-04,LAMBAYEQUE,LAMBAYEQUE,TUCUME,2,47
Peru,PER,2020-05-04,LIMA,EN INVESTIGACIÓN,EN INVESTIGACIÓN,85,85
Peru,PER,2020-05-04,LIMA,LIMA,ANCON,7,7
Peru,PER,2020-05-04,LIMA,LIMA,ATE,104,111
Peru,PER,2020-05-04,LIMA,LIMA,BARRANCO,5,116
Peru,PER,2020-05-04,LIMA,LIMA,BREÑA,17,133
Peru,PER,2020-05-04,LIMA,LIMA,CARABAYLLO,32,165
Peru,PER,2020-05-04,LIMA,LIMA,CHACLACAYO,7,172
Peru,PER,2020-05-04,LIMA,LIMA,CHORRILLOS,71,243
Peru,PER,2020-05-04,LIMA,LIMA,CIENEGUILLA,1,244
Peru,PER,2020-05-04,LIMA,LIMA,COMAS,101,345
Peru,PER,2020-05-04,LIMA,LIMA,EL AGUSTINO,99,444
Peru,PER,2020-05-04,LIMA,LIMA,INDEPENDENCIA,36,480
Peru,PER,2020-05-04,LIMA,LIMA,JESUS MARIA,57,537
Peru,PER,2020-05-04,LIMA,LIMA,LA MOLINA,12,549
Peru,PER,2020-05-04,LIMA,LIMA,LA VICTORIA,115,664
Peru,PER,2020-05-04,LIMA,LIMA,LIMA,220,884
Peru,PER,2020-05-04,LIMA,LIMA,LINCE,6,890
Peru,PER,2020-05-04,LIMA,LIMA,LOS OLIVOS,39,929
Peru,PER,2020-05-04,LIMA,LIMA,LURIGANCHO,22,951
Peru,PER,2020-05-04,LIMA,LIMA,LURIN,54,1005
Peru,PER,2020-05-04,LIMA,LIMA,MAGDALENA DEL MAR,12,1017
Peru,PER,2020-05-04,LIMA,LIMA,MIRAFLORES,43,1060
Peru,PER,2020-05-04,LIMA,LIMA,PACHACAMAC,12,1072
Peru,PER,2020-05-04,LIMA,LIMA,PUCUSANA,4,1076
Peru,PER,2020-05-04,LIMA,LIMA,PUEBLO LIBRE,4,1080
Peru,PER,2020-05-04,LIMA,LIMA,PUENTE PIEDRA,31,1111
Peru,PER,2020-05-04,LIMA,LIMA,PUNTA HERMOSA,2,1113
Peru,PER,2020-05-04,LIMA,LIMA,PUNTA NEGRA,3,1116
Peru,PER,2020-05-04,LIMA,LIMA,RIMAC,41,1157
Peru,PER,2020-05-04,LIMA,LIMA,SAN BARTOLO,3,1160
Peru,PER,2020-05-04,LIMA,LIMA,SAN BORJA,92,1252
Peru,PER,2020-05-04,LIMA,LIMA,SAN ISIDRO,5,1257
Peru,PER,2020-05-04,LIMA,LIMA,SAN JUAN DE LURIGANCHO,191,1448
Peru,PER,2020-05-04,LIMA,LIMA,SAN JUAN DE MIRAFLORES,104,1552
Peru,PER,2020-05-04,LIMA,LIMA,SAN LUIS,13,1565
Peru,PER,2020-05-04,LIMA,LIMA,SAN MARTIN DE PORRES,123,1688
Peru,PER,2020-05-04,LIMA,LIMA,SAN MIGUEL,64,1752
Peru,PER,2020-05-04,LIMA,LIMA,SANTA ANITA,73,1825
Peru,PER,2020-05-04,LIMA,LIMA,SANTA ROSA,1,1826
Peru,PER,2020-05-04,LIMA,LIMA,SANTIAGO DE SURCO,46,1872
Peru,PER,2020-05-04,LIMA,LIMA,SURQUILLO,25,1897
Peru,PER,2020-05-04,LIMA,LIMA,VILLA EL SALVADOR,136,2033
Peru,PER,2020-05-04,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,85,2118
Peru,PER,2020-05-04,LIMA REGION,EN INVESTIGACIÓN,EN INVESTIGACIÓN,108,108
Peru,PER,2020-05-04,LORETO,ALTO AMAZONAS,LAGUNAS,3,3
Peru,PER,2020-05-04,LORETO,ALTO AMAZONAS,YURIMAGUAS,14,17
Peru,PER,2020-05-04,LORETO,DATEM DEL MARAÑON,BARRANCA,4,4
Peru,PER,2020-05-04,LORETO,LORETO,NAUTA,1,1
Peru,PER,2020-05-04,LORETO,MARISCAL RAMON CASTILLA,YAVARI,1,1
Peru,PER,2020-05-04,LORETO,MAYNAS,BELEN,1,1
Peru,PER,2020-05-04,LORETO,MAYNAS,INDIANA,3,4
Peru,PER,2020-05-04,LORETO,MAYNAS,IQUITOS,44,48
Peru,PER,2020-05-04,LORETO,MAYNAS,LAS AMAZONAS,1,49
Peru,PER,2020-05-04,LORETO,MAYNAS,NAPO,1,50
Peru,PER,2020-05-04,LORETO,MAYNAS,PUNCHANA,22,72
Peru,PER,2020-05-04,LORETO,MAYNAS,SAN JUAN BAUTISTA,16,88
Peru,PER,2020-05-04,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,5,5
Peru,PER,2020-05-04,MOQUEGUA,ILO,ILO,8,8
Peru,PER,2020-05-04,PASCO,OXAPAMPA,OXAPAMPA,6,6
Peru,PER,2020-05-04,PASCO,OXAPAMPA,VILLA RICA,2,8
Peru,PER,2020-05-04,PASCO,PASCO,CHAUPIMARCA,1,1
Peru,PER,2020-05-04,PASCO,PASCO,HUAYLLAY,1,2
Peru,PER,2020-05-04,PASCO,PASCO,SIMON BOLIVAR,2,4
Peru,PER,2020-05-04,PIURA,AYABACA,AYABACA,1,1
Peru,PER,2020-05-04,PIURA,AYABACA,MONTERO,1,2
Peru,PER,2020-05-04,PIURA,MORROPON,CHULUCANAS,5,5
Peru,PER,2020-05-04,PIURA,PAITA,ARENAL,1,1
Peru,PER,2020-05-04,PIURA,PAITA,PAITA,22,23
Peru,PER,2020-05-04,PIURA,PAITA,VICHAYAL,1,24
Peru,PER,2020-05-04,PIURA,PIURA,CASTILLA,27,27
Peru,PER,2020-05-04,PIURA,PIURA,CATACAOS,2,29
Peru,PER,2020-05-04,PIURA,PIURA,LA ARENA,3,32
Peru,PER,2020-05-04,PIURA,PIURA,LA UNION,1,33
Peru,PER,2020-05-04,PIURA,PIURA,LAS LOMAS,1,34
Peru,PER,2020-05-04,PIURA,PIURA,PIURA,40,74
Peru,PER,2020-05-04,PIURA,PIURA,TAMBO GRANDE,1,75
Peru,PER,2020-05-04,PIURA,PIURA,VEINTISEIS DE OCTUBRE,17,92
Peru,PER,2020-05-04,PIURA,SULLANA,BELLAVISTA,1,1
Peru,PER,2020-05-04,PIURA,SULLANA,QUERECOTILLO,1,2
Peru,PER,2020-05-04,PIURA,SULLANA,SALITRAL,1,3
Peru,PER,2020-05-04,PIURA,SULLANA,SULLANA,25,28
Peru,PER,2020-05-04,PIURA,TALARA,PARIÑAS,8,8
Peru,PER,2020-05-04,PUNO,AZANGARO,ASILLO,1,1
Peru,PER,2020-05-04,PUNO,CHUCUITO,POMATA,1,1
Peru,PER,2020-05-04,PUNO,EL COLLAO,ILAVE,1,1
Peru,PER,2020-05-04,PUNO,PUNO,PUNO,2,2
Peru,PER,2020-05-04,PUNO,SAN ROMAN,JULIACA,2,2
Peru,PER,2020-05-04,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCU,3,3
Peru,PER,2020-05-04,SAN MARTIN,BELLAVISTA,BELLAVISTA,1,1
Peru,PER,2020-05-04,SAN MARTIN,EL DORADO,SAN MARTIN,1,1
Peru,PER,2020-05-04,SAN MARTIN,MARISCAL CACERES,JUANJUI,1,1
Peru,PER,2020-05-04,SAN MARTIN,PICOTA,BUENOS AIRES,1,1
Peru,PER,2020-05-04,SAN MARTIN,PICOTA,PICOTA,5,6
Peru,PER,2020-05-04,SAN MARTIN,PICOTA,PILLUANA,1,7
Peru,PER,2020-05-04,SAN MARTIN,PICOTA,PUCACACA,1,8
Peru,PER,2020-05-04,SAN MARTIN,PICOTA,SAN HILARION,1,9
Peru,PER,2020-05-04,SAN MARTIN,RIOJA,PARDO MIGUEL,1,1
Peru,PER,2020-05-04,SAN MARTIN,SAN MARTIN,CHAZUTA,2,2
Peru,PER,2020-05-04,SAN MARTIN,SAN MARTIN,EL PORVENIR,2,4
Peru,PER,2020-05-04,SAN MARTIN,SAN MARTIN,SAN ANTONIO,1,5
Peru,PER,2020-05-04,SAN MARTIN,SAN MARTIN,TARAPOTO,2,7
Peru,PER,2020-05-04,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,2,2
Peru,PER,2020-05-04,TACNA,TACNA,TACNA,5,7
Peru,PER,2020-05-04,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,1,1
Peru,PER,2020-05-04,TUMBES,TUMBES,CORRALES,1,1
Peru,PER,2020-05-04,TUMBES,TUMBES,SAN JACINTO,1,2
Peru,PER,2020-05-04,TUMBES,TUMBES,TUMBES,12,14
Peru,PER,2020-05-04,TUMBES,ZARUMILLA,ZARUMILLA,1,1
Peru,PER,2020-05-04,UCAYALI,CORONEL PORTILLO,CALLERIA,39,39
Peru,PER,2020-05-04,UCAYALI,CORONEL PORTILLO,MANANTAY,18,57
Peru,PER,2020-05-04,UCAYALI,CORONEL PORTILLO,YARINACOCHA,17,74
Peru,PER,2020-05-04,UCAYALI,EN INVESTIGACIÓN,EN INVESTIGACIÓN,2,2
Peru,PER,2020-05-04,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,1,1
Peru,PER,2020-05-04,UCAYALI,PADRE ABAD,PADRE ABAD,2,3
Peru,PER,2020-05-05,AMAZONAS,BAGUA,BAGUA,1,1
Peru,PER,2020-05-05,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,1,1
Peru,PER,2020-05-05,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,2,2
Peru,PER,2020-05-05,AMAZONAS,UTCUBAMBA,CAJARURO,1,3
Peru,PER,2020-05-05,ANCASH,HUARAZ,HUARAZ,30,30
Peru,PER,2020-05-05,ANCASH,HUARAZ,INDEPENDENCIA,1,31
Peru,PER,2020-05-05,ANCASH,POMABAMBA,QUINUABAMBA,1,1
Peru,PER,2020-05-05,ANCASH,SANTA,CHIMBOTE,32,32
Peru,PER,2020-05-05,ANCASH,SANTA,COISHCO,13,45
Peru,PER,2020-05-05,ANCASH,SANTA,MORO,1,46
Peru,PER,2020-05-05,ANCASH,SANTA,NUEVO CHIMBOTE,15,61
Peru,PER,2020-05-05,ANCASH,SANTA,SANTA,1,62
Peru,PER,2020-05-05,ANCASH,SIHUAS,SIHUAS,1,1
Peru,PER,2020-05-05,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,2,2
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1,1
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,AREQUIPA,10,11
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,CAYMA,1,12
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,CERRO COLORADO,13,25
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,JACOBO HUNTER,3,28
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,5,33
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,MARIANO MELGAR,2,35
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,MIRAFLORES,1,36
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,PAUCARPATA,6,42
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,SOCABAYA,4,46
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,YANAHUARA,2,48
Peru,PER,2020-05-05,AREQUIPA,AREQUIPA,YARABAMBA,1,49
Peru,PER,2020-05-05,AREQUIPA,CAMANA,CAMANA,1,1
Peru,PER,2020-05-05,AREQUIPA,CASTILLA,ORCOPAMPA,1,1
Peru,PER,2020-05-05,AREQUIPA,ISLAY,COCACHACRA,2,2
Peru,PER,2020-05-05,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES D.,4,4
Peru,PER,2020-05-05,AYACUCHO,HUAMANGA,AYACUCHO,2,6
Peru,PER,2020-05-05,AYACUCHO,HUAMANGA,CARMEN ALTO,2,8
Peru,PER,2020-05-05,AYACUCHO,HUAMANGA,JESUS NAZARENO,1,9
Peru,PER,2020-05-05,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,3,12
Peru,PER,2020-05-05,AYACUCHO,HUANTA,HUANTA,1,1
Peru,PER,2020-05-05,AYACUCHO,LUCANAS,PUQUIO,1,1
Peru,PER,2020-05-05,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,2
Peru,PER,2020-05-05,CAJAMARCA,CAJAMARCA,MAGDALENA,4,6
Peru,PER,2020-05-05,CAJAMARCA,HUALGAYOC,BAMBAMARCA,1,1
Peru,PER,2020-05-05,CAJAMARCA,JAEN,JAEN,3,3
Peru,PER,2020-05-05,CAJAMARCA,JAEN,POMAHUACA,1,4
Peru,PER,2020-05-05,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,1,1
Peru,PER,2020-05-05,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,1,1
Peru,PER,2020-05-05,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,1,1
Peru,PER,2020-05-05,CALLAO,CALLAO,BELLAVISTA,87,87
Peru,PER,2020-05-05,CALLAO,CALLAO,CALLAO,103,190
Peru,PER,2020-05-05,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,7,197
Peru,PER,2020-05-05,CALLAO,CALLAO,LA PERLA,4,201
Peru,PER,2020-05-05,CALLAO,CALLAO,LA PUNTA,2,203
Peru,PER,2020-05-05,CALLAO,CALLAO,MI PERU,4,207
Peru,PER,2020-05-05,CALLAO,CALLAO,VENTANILLA,25,232
Peru,PER,2020-05-05,CALLAO,EN INVESTIGACIÓN,EN INVESTIGACIÓN,2,2
Peru,PER,2020-05-05,CUSCO,CUSCO,CUSCO,4,4
Peru,PER,2020-05-05,CUSCO,CUSCO,SAN JERONIMO,7,11
Peru,PER,2020-05-05,CUSCO,CUSCO,SAN SEBASTIAN,3,14
Peru,PER,2020-05-05,CUSCO,CUSCO,SANTIAGO,2,16
Peru,PER,2020-05-05,CUSCO,CUSCO,WANCHAQ,6,22
Peru,PER,2020-05-05,CUSCO,QUISPICANCHI,HUARO,1,1
Peru,PER,2020-05-05,HUANCAVELICA,ACOBAMBA,PAUCARA,1,1
Peru,PER,2020-05-05,HUANCAVELICA,ANGARAES,ANCHONGA,1,1
Peru,PER,2020-05-05,HUANCAVELICA,HUANCAVELICA,ASCENSION,1,1
Peru,PER,2020-05-05,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,4,5
Peru,PER,2020-05-05,HUANCAVELICA,HUANCAVELICA,YAULI,2,7
Peru,PER,2020-05-05,HUANUCO,HUANUCO,AMARILIS,2,2
Peru,PER,2020-05-05,HUANUCO,HUANUCO,PILLCO MARCA,1,3
Peru,PER,2020-05-05,HUANUCO,LEONCIO PRADO,LUYANDO,1,1
Peru,PER,2020-05-05,ICA,CHINCHA,CHINCHA ALTA,2,2
Peru,PER,2020-05-05,ICA,CHINCHA,PUEBLO NUEVO,2,4
Peru,PER,2020-05-05,ICA,EN INVESTIGACIÓN,EN INVESTIGACIÓN,1,1
Peru,PER,2020-05-05,ICA,ICA,ICA,6,6
Peru,PER,2020-05-05,ICA,ICA,PARCONA,2,8
Peru,PER,2020-05-05,ICA,ICA,SALAS,1,9
Peru,PER,2020-05-05,ICA,ICA,SANTIAGO,2,11
Peru,PER,2020-05-05,ICA,ICA,SUBTANJALLA,1,12
Peru,PER,2020-05-05,ICA,NAZCA,MARCONA,5,5
Peru,PER,2020-05-05,ICA,NAZCA,NAZCA,1,6
Peru,PER,2020-05-05,ICA,PALPA,PALPA,2,2
Peru,PER,2020-05-05,ICA,PALPA,RIO GRANDE,3,5
Peru,PER,2020-05-05,ICA,PISCO,PISCO,7,7
Peru,PER,2020-05-05,ICA,PISCO,SAN ANDRES,2,9
Peru,PER,2020-05-05,JUNIN,CHANCHAMAYO,CHANCHAMAYO,7,7
Peru,PER,2020-05-05,JUNIN,CHANCHAMAYO,SAN RAMON,2,9
Peru,PER,2020-05-05,JUNIN,CHUPACA,HUAMANCACA CHICO,7,7
Peru,PER,2020-05-05,JUNIN,CONCEPCION,CONCEPCION,1,1
Peru,PER,2020-05-05,JUNIN,CONCEPCION,MATAHUASI,1,2
Peru,PER,2020-05-05,JUNIN,CONCEPCION,MITO,1,3
Peru,PER,2020-05-05,JUNIN,HUANCAYO,CHILCA,1,1
Peru,PER,2020-05-05,JUNIN,HUANCAYO,EL TAMBO,4,5
Peru,PER,2020-05-05,JUNIN,HUANCAYO,HUANCAYO,2,7
Peru,PER,2020-05-05,JUNIN,HUANCAYO,PILCOMAYO,1,8
Peru,PER,2020-05-05,JUNIN,HUANCAYO,SAPALLANGA,1,9
Peru,PER,2020-05-05,JUNIN,JAUJA,JAUJA,1,1
Peru,PER,2020-05-05,JUNIN,JUNIN,JUNIN,1,1
Peru,PER,2020-05-05,JUNIN,JUNIN,ULCUMAYO,1,2
Peru,PER,2020-05-05,JUNIN,SATIPO,COVIRIALI,1,1
Peru,PER,2020-05-05,JUNIN,SATIPO,LLAYLLA,1,2
Peru,PER,2020-05-05,JUNIN,SATIPO,MAZAMARI,1,3
Peru,PER,2020-05-05,JUNIN,SATIPO,PANGOA,7,10
Peru,PER,2020-05-05,JUNIN,SATIPO,RIO NEGRO,1,11
Peru,PER,2020-05-05,JUNIN,TARMA,HUASAHUASI,1,1
Peru,PER,2020-05-05,JUNIN,TARMA,LA UNION,2,3
Peru,PER,2020-05-05,JUNIN,TARMA,TARMA,6,9
Peru,PER,2020-05-05,JUNIN,YAULI,LA OROYA,2,2
Peru,PER,2020-05-05,LA LIBERTAD,ASCOPE,CHOCOPE,2,2
Peru,PER,2020-05-05,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,1,3
Peru,PER,2020-05-05,LA LIBERTAD,CHEPEN,CHEPEN,22,22
Peru,PER,2020-05-05,LA LIBERTAD,CHEPEN,PACANGA,3,25
Peru,PER,2020-05-05,LA LIBERTAD,EN INVESTIGACIÓN,EN INVESTIGACIÓN,2,2
